StrId, X, Y, Z, C:\DeltaCad\Isometric\Pit.csv: 1377 conversions out of 1377 segments
0, 0.000, 0.000, 0.000
2, 41002.100, 10340.650, 512.234
2, 41009.320, 10331.760, 512.208
0, 0.000, 0.000, 0.000
2, 41004.750, 10356.170, 503.470
2, 41006.270, 10361.010, 503.457
0, 0.000, 0.000, 0.000
2, 41004.750, 10356.170, 503.470
2, 41006.190, 10348.840, 503.273
0, 0.000, 0.000, 0.000
2, 41005.050, 10380.560, 512.072
2, 41013.790, 10387.670, 512.077
0, 0.000, 0.000, 0.000
2, 41005.950, 10373.740, 512.048
2, 41010.490, 10378.540, 511.946
0, 0.000, 0.000, 0.000
2, 41006.190, 10348.840, 503.273
2, 41009.530, 10342.930, 503.168
0, 0.000, 0.000, 0.000
2, 41006.270, 10361.010, 503.457
2, 41009.820, 10367.210, 503.350
0, 0.000, 0.000, 0.000
2, 41009.320, 10331.760, 512.208
2, 41017.780, 10324.160, 512.115
0, 0.000, 0.000, 0.000
2, 41009.530, 10342.930, 503.168
2, 41015.570, 10335.620, 503.297
0, 0.000, 0.000, 0.000
2, 41009.640, 10323.940, 512.174
2, 41020.290, 10316.580, 512.135
0, 0.000, 0.000, 0.000
2, 41009.820, 10367.210, 503.350
2, 41014.150, 10372.950, 503.318
0, 0.000, 0.000, 0.000
2, 41010.490, 10378.540, 511.946
2, 41020.610, 10386.490, 511.926
0, 0.000, 0.000, 0.000
2, 41010.550, 10355.540, 502.997
2, 41011.850, 10360.230, 502.961
0, 0.000, 0.000, 0.000
2, 41010.550, 10355.540, 502.997
2, 41010.840, 10350.290, 503.023
0, 0.000, 0.000, 0.000
2, 41010.840, 10350.290, 503.023
2, 41013.290, 10344.930, 503.010
0, 0.000, 0.000, 0.000
2, 41011.850, 10360.230, 502.961
2, 41014.750, 10364.810, 503.120
0, 0.000, 0.000, 0.000
2, 41013.290, 10344.930, 503.010
2, 41017.510, 10340.950, 503.121
0, 0.000, 0.000, 0.000
2, 41013.790, 10387.670, 512.077
2, 41023.410, 10394.440, 512.023
0, 0.000, 0.000, 0.000
2, 41014.150, 10372.950, 503.318
2, 41019.920, 10378.490, 503.340
0, 0.000, 0.000, 0.000
2, 41014.750, 10364.810, 503.120
2, 41019.990, 10370.460, 503.167
0, 0.000, 0.000, 0.000
2, 41015.570, 10335.620, 503.297
2, 41023.490, 10328.300, 503.289
0, 0.000, 0.000, 0.000
2, 41017.510, 10340.950, 503.121
2, 41024.810, 10334.650, 503.092
0, 0.000, 0.000, 0.000
2, 41017.780, 10324.160, 512.115
2, 41028.720, 10316.730, 512.131
0, 0.000, 0.000, 0.000
2, 41019.920, 10378.490, 503.340
2, 41027.530, 10384.210, 503.314
0, 0.000, 0.000, 0.000
2, 41019.990, 10370.460, 503.167
2, 41027.430, 10377.270, 503.253
0, 0.000, 0.000, 0.000
2, 41020.140, 10352.920, 491.701
2, 41023.340, 10348.610, 491.477
0, 0.000, 0.000, 0.000
2, 41020.140, 10352.920, 491.701
2, 41020.550, 10357.050, 491.411
0, 0.000, 0.000, 0.000
2, 41020.290, 10316.580, 512.135
2, 41029.850, 10309.820, 512.256
0, 0.000, 0.000, 0.000
2, 41020.550, 10357.050, 491.411
2, 41025.230, 10364.070, 491.184
0, 0.000, 0.000, 0.000
2, 41020.610, 10386.490, 511.926
2, 41031.420, 10394.370, 512.032
0, 0.000, 0.000, 0.000
2, 41023.340, 10348.610, 491.477
2, 41026.820, 10345.260, 491.279
0, 0.000, 0.000, 0.000
2, 41023.410, 10394.440, 512.023
2, 41033.060, 10401.640, 512.202
0, 0.000, 0.000, 0.000
2, 41023.490, 10328.300, 503.289
2, 41031.220, 10323.070, 503.286
0, 0.000, 0.000, 0.000
2, 41024.810, 10334.650, 503.092
2, 41034.160, 10328.170, 503.174
0, 0.000, 0.000, 0.000
2, 41025.230, 10364.070, 491.184
2, 41031.380, 10369.160, 491.038
0, 0.000, 0.000, 0.000
2, 41026.820, 10345.260, 491.279
2, 41032.790, 10340.500, 491.192
0, 0.000, 0.000, 0.000
2, 41027.110, 10359.520, 491.074
2, 41027.370, 10355.470, 491.124
0, 0.000, 0.000, 0.000
2, 41027.110, 10359.520, 491.074
2, 41028.370, 10361.560, 490.993
0, 0.000, 0.000, 0.000
2, 41027.370, 10355.470, 491.124
2, 41029.950, 10351.220, 491.144
0, 0.000, 0.000, 0.000
2, 41027.430, 10377.270, 503.253
2, 41036.930, 10384.420, 503.228
0, 0.000, 0.000, 0.000
2, 41027.530, 10384.210, 503.314
2, 41034.970, 10389.500, 503.229
0, 0.000, 0.000, 0.000
2, 41028.370, 10361.560, 490.993
2, 41032.330, 10365.900, 490.953
0, 0.000, 0.000, 0.000
2, 41028.720, 10316.730, 512.131
2, 41038.580, 10311.110, 512.182
0, 0.000, 0.000, 0.000
2, 41029.850, 10309.820, 512.256
2, 41037.460, 10304.780, 512.277
0, 0.000, 0.000, 0.000
2, 41029.950, 10351.220, 491.144
2, 41033.560, 10347.620, 491.135
0, 0.000, 0.000, 0.000
2, 41031.220, 10323.070, 503.286
2, 41039.270, 10318.570, 503.212
0, 0.000, 0.000, 0.000
2, 41031.380, 10369.160, 491.038
2, 41038.720, 10374.910, 491.186
0, 0.000, 0.000, 0.000
2, 41031.420, 10394.370, 512.032
2, 41042.370, 10400.890, 512.061
0, 0.000, 0.000, 0.000
2, 41032.330, 10365.900, 490.953
2, 41041.670, 10371.870, 491.004
0, 0.000, 0.000, 0.000
2, 41032.790, 10340.500, 491.192
2, 41039.660, 10336.360, 491.171
0, 0.000, 0.000, 0.000
2, 41033.060, 10401.640, 512.202
2, 41042.370, 10407.300, 512.169
0, 0.000, 0.000, 0.000
2, 41033.560, 10347.620, 491.135
2, 41045.190, 10340.050, 491.002
0, 0.000, 0.000, 0.000
2, 41034.160, 10328.170, 503.174
2, 41042.330, 10323.320, 503.006
0, 0.000, 0.000, 0.000
2, 41034.970, 10389.500, 503.229
2, 41045.840, 10395.980, 503.105
0, 0.000, 0.000, 0.000
2, 41036.930, 10384.420, 503.228
2, 41047.930, 10391.650, 503.095
0, 0.000, 0.000, 0.000
2, 41037.460, 10304.780, 512.277
2, 41044.910, 10301.960, 512.288
0, 0.000, 0.000, 0.000
2, 41037.580, 10358.340, 478.475
2, 41040.990, 10358.080, 477.146
0, 0.000, 0.000, 0.000
2, 41037.580, 10358.340, 478.475
2, 41037.700, 10356.000, 478.345
0, 0.000, 0.000, 0.000
2, 41037.700, 10356.000, 478.345
2, 41040.280, 10355.660, 477.111
0, 0.000, 0.000, 0.000
2, 41038.580, 10311.110, 512.182
2, 41049.610, 10306.780, 512.234
0, 0.000, 0.000, 0.000
2, 41038.720, 10374.910, 491.186
2, 41046.130, 10379.930, 491.241
0, 0.000, 0.000, 0.000
2, 41039.270, 10318.570, 503.212
2, 41049.980, 10314.460, 502.931
0, 0.000, 0.000, 0.000
2, 41039.660, 10336.360, 491.171
2, 41046.070, 10333.210, 491.085
0, 0.000, 0.000, 0.000
2, 41040.280, 10355.660, 477.111
2, 41042.790, 10355.680, 475.975
0, 0.000, 0.000, 0.000
2, 41040.990, 10358.080, 477.146
2, 41043.070, 10357.960, 476.314
0, 0.000, 0.000, 0.000
2, 41041.670, 10371.870, 491.004
2, 41052.880, 10379.200, 491.101
0, 0.000, 0.000, 0.000
2, 41042.330, 10323.320, 503.006
2, 41049.700, 10319.870, 502.937
0, 0.000, 0.000, 0.000
2, 41042.370, 10400.890, 512.061
2, 41050.730, 10404.870, 512.087
0, 0.000, 0.000, 0.000
2, 41042.370, 10407.300, 512.169
2, 41050.660, 10410.900, 512.244
0, 0.000, 0.000, 0.000
2, 41042.790, 10355.680, 475.975
2, 41045.360, 10356.160, 474.262
0, 0.000, 0.000, 0.000
2, 41043.070, 10357.960, 476.314
2, 41046.260, 10358.110, 474.070
0, 0.000, 0.000, 0.000
2, 41044.910, 10301.960, 512.288
2, 41056.150, 10299.570, 512.380
0, 0.000, 0.000, 0.000
2, 41045.190, 10340.050, 491.002
2, 41054.720, 10334.360, 491.108
0, 0.000, 0.000, 0.000
2, 41045.360, 10356.160, 474.262
2, 41046.440, 10355.930, 474.068
0, 0.000, 0.000, 0.000
2, 41045.840, 10395.980, 503.105
2, 41054.390, 10400.010, 502.979
0, 0.000, 0.000, 0.000
2, 41046.070, 10333.210, 491.085
2, 41051.230, 10330.630, 491.096
0, 0.000, 0.000, 0.000
2, 41046.130, 10379.930, 491.241
2, 41052.620, 10384.210, 491.205
0, 0.000, 0.000, 0.000
2, 41046.260, 10358.110, 474.070
2, 41046.570, 10358.210, 474.102
0, 0.000, 0.000, 0.000
2, 41046.440, 10355.930, 474.068
2, 41058.150, 10349.860, 473.673
0, 0.000, 0.000, 0.000
2, 41046.570, 10358.210, 474.102
2, 41048.760, 10360.130, 474.082
0, 0.000, 0.000, 0.000
2, 41047.930, 10391.650, 503.095
2, 41056.490, 10395.790, 502.988
0, 0.000, 0.000, 0.000
2, 41048.760, 10360.130, 474.082
2, 41053.100, 10363.700, 473.660
0, 0.000, 0.000, 0.000
2, 41049.610, 10306.780, 512.234
2, 41063.950, 10303.490, 512.207
0, 0.000, 0.000, 0.000
2, 41049.700, 10319.870, 502.937
2, 41058.590, 10317.390, 502.900
0, 0.000, 0.000, 0.000
2, 41049.980, 10314.460, 502.931
2, 41062.890, 10310.790, 502.820
0, 0.000, 0.000, 0.000
2, 41050.660, 10410.900, 512.244
2, 41060.240, 10413.540, 512.200
0, 0.000, 0.000, 0.000
2, 41050.730, 10404.870, 512.087
2, 41060.750, 10408.500, 512.102
0, 0.000, 0.000, 0.000
2, 41051.230, 10330.630, 491.096
2, 41051.430, 10330.470, 491.178
0, 0.000, 0.000, 0.000
2, 41051.430, 10330.470, 491.178
2, 41053.780, 10329.310, 491.269
0, 0.000, 0.000, 0.000
2, 41052.620, 10384.210, 491.205
2, 41059.720, 10387.600, 491.294
0, 0.000, 0.000, 0.000
2, 41052.880, 10379.200, 491.101
2, 41063.940, 10384.300, 491.069
0, 0.000, 0.000, 0.000
2, 41053.100, 10363.700, 473.660
2, 41062.850, 10369.160, 473.520
0, 0.000, 0.000, 0.000
2, 41053.780, 10329.310, 491.269
2, 41065.110, 10325.300, 491.195
0, 0.000, 0.000, 0.000
2, 41054.390, 10400.010, 502.979
2, 41063.390, 10403.340, 503.151
0, 0.000, 0.000, 0.000
2, 41054.720, 10334.360, 491.108
2, 41067.810, 10331.430, 491.036
0, 0.000, 0.000, 0.000
2, 41056.150, 10299.570, 512.380
2, 41067.620, 10297.240, 512.277
